x,y,m,h,e
0.10045183830754456,0.7047402716052614,-0.18659400571973192,-0.30817347170024634,0.40545544143346174
0.050810186379232514,0.2920280273511282,-0.09952706843464806,-0.1536746121471862,0.19802327536636521
0.9856518639509649,7.234038237037549,-1.9771833511038563,-2.9365746787104134,3.949824690170443
0.15861082816022487,1.1304843941489322,-0.3278898588729988,-0.47717201837370343,0.6397365949544411
0.8624827634575083,6.157327072741596,-1.7468914878605672,-2.59712851591272,3.441821504976291
0.5100975615191479,3.649083596217297,-1.02006046637413,-1.532661598085732,2.038020533729957
0.5346634410575541,3.809363519536781,-1.0625362421711415,-1.605145515441583,2.1411952716643428
0.7716589360203702,5.563139649419673,-1.5587700237312898,-2.3097771212923814,3.0915322146555155
0.7493280439419795,5.262817039439493,-1.5044857662537565,-2.2547091493043356,2.992277262059125
0.30199621875832916,2.2268100398650508,-0.6142231460247642,-0.912131826737101,1.230773094783594
0.6601253264090089,4.44843579826515,-1.3277412960264083,-1.9872913651035393,2.624490863860053
0.018395240941201818,0.32498448780743194,-0.03557985492807769,-0.05262028138225229,0.08642789908396335
0.15029829884388912,0.8983422452231025,-0.2709405661203213,-0.45895521270450484,0.6008130306399007
0.3417505039163802,2.249457705677929,-0.6539145814148876,-1.0363074414829176,1.37311693783884
0.9028111287023279,6.307976738743566,-1.8153778786672328,-2.7180690289083,3.6064853323595827
0.19677838119887658,1.4483815839785117,-0.3935151629654938,-0.587664157064569,0.7975512187432487
0.7749773527764745,5.391446923063452,-1.5491921008917875,-2.3039076122760527,3.1016702895082653
0.7525732665018728,5.141329649638954,-1.4968837149413334,-2.256847235509619,3.0063200943073753
0.02176400149249269,0.2220766184646724,-0.04766752792892264,-0.06726171942136727,0.09398617368055003
0.8744009278125149,6.034230878756012,-1.7353767676262342,-2.621579509955153,3.502524446385502
0.6522979803778217,4.731022916110882,-1.3087635590236049,-1.9582025203667206,2.6200910846920715
0.43494408266293494,3.0817526192801195,-0.87277238022119,-1.3075418506130092,1.7489363800030238
0.8872831362441109,6.377924197447391,-1.7718700101568663,-2.654611230295405,3.5516493113932985
0.911568367264682,6.356385877805915,-1.828547122466541,-2.731569605776973,3.6303380495955717
0.7402549914780366,5.166698382578676,-1.477637103702879,-2.217040958747714,2.9568303885633695
0.15082981953264196,0.9000602748769779,-0.3057188365985574,-0.45883814690884994,0.610025146944699
0.5160781571875188,3.407492027197918,-1.0376418058972354,-1.5544770829185706,2.0513891420467685
0.27306020140293263,2.0046116924212223,-0.5324933662005062,-0.8133374314928529,1.088735064977417
0.976097862550761,6.845010426271017,-1.9566704381740248,-2.9292323139476024,3.902586128281942
0.5591666039630453,3.8333236857415294,-1.1105309662566065,-1.7002240883030604,2.2583074128957215
0.8420288686306954,5.9295415747744755,-1.6924876007769527,-2.5162596899048544,3.377566298057713
0.8528650023380174,5.958753737880514,-1.6960610547549755,-2.5534392377500974,3.413283744178988
0.948756012689171,6.521295428828525,-1.9031452045761523,-2.864216728248,3.7916561045186654
0.6599835127408253,4.6600867979327845,-1.3094951164797983,-1.9589930797539028,2.639625134410677
0.9800096804078433,6.852442319830631,-1.9559208201742517,-2.939178434668277,3.912601724988867
0.03014525306553184,0.11030425731709598,-0.036193665076486164,-0.07923859763690748,0.10817039286761702
0.8231260683282597,5.738849490982306,-1.636363379524785,-2.474624731049719,3.2924603380634614
0.17527154437208436,1.3229380492327705,-0.35751169076935135,-0.525222244023456,0.6927684573097439
0.8732546245445357,6.157476749472128,-1.741512190172413,-2.6243028253230367,3.4889727614445323
0.955622112491023,6.657929236240047,-1.9255666026754643,-2.865777547973941,3.828026222439006
0.44539602554421975,3.259553767387061,-0.8927878803656624,-1.33337438703238,1.7911828423730265
0.9021885091880637,6.351260902544693,-1.7979958197732655,-2.7086717061491776,3.5988823573319055
0.5447656888425648,4.203942016899746,-1.1001277605126303,-1.607472115903844,2.200769470549217
0.7630115019131153,5.249589719183505,-1.523377689176433,-2.284401334511887,3.0614651051149573
0.24389505347200968,1.5846368161798274,-0.4694404932965734,-0.7365780580563013,0.9843339981115404
0.7937594221631811,5.440824886733369,-1.604543380652747,-2.3906463800552786,3.1764380492582522
0.33502933584389805,2.2649462493558223,-0.6676164943006387,-1.0080910039925097,1.3434581174003997
0.576694335683863,3.98758412173885,-1.1571176838841388,-1.726081798222338,2.32059436368895
0.2127028429018285,1.6036158092592583,-0.4258562422012598,-0.6261937556898088,0.8589527275094448
0.6355214804533651,4.302305236660607,-1.278071931254277,-1.909708569228885,2.534364046567676
0.5340859555129235,3.751596356614993,-1.074333817562875,-1.6045945978197549,2.1334640815452537
0.24682630197117605,1.6227677758468801,-0.4885170443783627,-0.7463213923744911,0.9742227181414939
0.6856861374454296,4.614027451711763,-1.3673244249251255,-2.0634182651905992,2.718629688245137
0.8867812361852941,5.917080454939748,-1.7747915774801613,-2.67981167057918,3.544181773908087
0.2923479859829581,1.939241556361456,-0.5857460688274716,-0.8893783505472581,1.1688078714022887
0.5375025404455345,3.728891807405631,-1.0635949687665,-1.6132741694745438,2.1462023478204415
0.1066710402673644,0.6840305380266285,-0.21797933883100198,-0.32519426446841193,0.41641297430702856
0.11189341497742056,0.6922706454395746,-0.2183643811755644,-0.3365252718710212,0.44481156512385844
0.6730407147756688,4.854071174445735,-1.345627608612925,-2.0062660474686598,2.700919792288751
0.5973687148394368,3.946404333082336,-1.1743974414541978,-1.806540110050149,2.3816968887913688
0.198788360415608,1.4043198577347435,-0.3886237247917234,-0.5972385543796693,0.7835580460589696
0.45132927614603646,3.0982352048843786,-0.9106292470562941,-1.3711992076801602,1.7912617060339644
0.9704385000597038,6.466022207918204,-1.94342295965106,-2.9099969805122097,3.873143756061462
0.5472606684792123,3.8396718106592127,-1.0830990198342294,-1.6342031535279127,2.1779168970663756
0.8068436167653594,5.5517531639469455,-1.6092014880753565,-2.4120513728837873,3.2354722456410228
0.4472612144764895,3.1369807618767718,-0.8930933422530632,-1.3363143167021299,1.804136108645784
0.172579975210158,1.210840471447208,-0.34937467654118554,-0.5176452580109486,0.7044822186830779
0.20319142285551928,1.3123683142312086,-0.4015674478557752,-0.5924046151070484,0.806669185074221
0.3103344494247485,2.2567454456469447,-0.6186763325994014,-0.9452970775152651,1.2556307623423197
0.1582173260679689,1.0180209306513148,-0.31478379993519456,-0.47535077617872395,0.6350920087756594
0.7533401005450466,5.244340356020329,-1.4972070032322218,-2.2581912547909435,3.012161524595385
0.7360648230607867,5.2662269892373805,-1.4771717964733144,-2.1985118063445275,2.939525841686256
0.3829008302968029,2.6203922412022744,-0.7654830773846428,-1.1514293751434181,1.5404626693389243
0.436002505716114,2.9745502994375377,-0.8882798578477213,-1.308391165192174,1.7211777402202726
0.21083345272730702,1.4425413639541744,-0.4166237530574215,-0.6434077028400859,0.8586273230856227
0.18245532758410787,1.4058180059135563,-0.37739894201367663,-0.5431359096125816,0.7321464327231653
0.9339804023340202,6.600181554210202,-1.859242845330644,-2.790434433235525,3.750225642206957
0.37008440122991815,2.626475605227025,-0.743122878903365,-1.106478908479537,1.4824381435949414
0.9029569594766609,6.294660862146195,-1.8084401252390012,-2.6974979690165393,3.591637381252751
0.7419462047933282,5.472821073491089,-1.4707267209180548,-2.2176321484975876,2.960978357829547
0.3258586598920167,2.3707486284462562,-0.6658704548763791,-0.969257069493051,1.2898529853774288
0.2886923968507863,2.2059878794224654,-0.5763490776335091,-0.8586552751965446,1.1735391556166899
0.20012653908798306,1.502604949839703,-0.4039611927987681,-0.5933167020162354,0.7980793669052867
0.5993275296391014,4.260487306285445,-1.20702449790428,-1.8045536331072738,2.406110880642922
0.2227650764044734,1.7893247462936726,-0.4507074945017788,-0.6535633788126187,0.8891651218482778
0.11941361998788835,0.8328266462785239,-0.2494922624984174,-0.3633680014326184,0.4813395842990874
0.6458853434400432,4.4658233478370315,-1.2817203608983858,-1.9258076167032054,2.586208391750868
0.5621220609939495,3.892296532575246,-1.126977432077916,-1.6809342525400346,2.2348134006840654
0.1881793926719133,1.3880357631182216,-0.3719468148249621,-0.5736236339683517,0.7575710579023893
0.01931195600273905,-0.019743407150704162,-0.01810321890990725,-0.05361537689677184,0.07101963945195433
0.5340401669678593,3.764811608788544,-1.062360771845257,-1.6133011218911613,2.1289200729757507
0.3989616309513677,2.7757228226933437,-0.7814699336339862,-1.1880481238411382,1.594065250986665
0.09386530940470394,0.3066811292638014,-0.19339696757093064,-0.3181057003886931,0.3620253792868013
0.25181414636080346,1.5622609059276291,-0.5084577724434582,-0.7512507352392697,0.9997882651698706
0.4030073072056054,2.9789136903638207,-0.8217278789756739,-1.2010626919643776,1.590563900859371
0.9550303688900301,6.899326218579221,-1.9095804688280025,-2.854233896359012,3.8067235170230416
0.7014691745241655,4.626379482003828,-1.3977314621621177,-2.0925803003577723,2.784092159156692
0.3699243963441744,2.376573910325311,-0.7359348734721087,-1.1227133198260786,1.480006597876283
0.2469553744957006,1.8409990417216187,-0.4947811912566847,-0.7182842371175183,0.9907653643630541
0.9410563748050731,6.564995099775707,-1.8830057943473795,-2.810316673045653,3.743575372648519
0.35852682252702606,2.470979271496459,-0.7218496812320152,-1.0872644071543551,1.4429327090192292
0.011327917008258526,0.07458763249993575,-0.036694103550705195,-0.045633199333189746,0.06033381904881955
0.06150481251406059,0.25934205309924785,-0.11547768053981769,-0.172029591680295,0.24048065687973993
0.7348662781522757,5.129538324087486,-1.4742393012026203,-2.2039518366276094,2.9371188841451077
0.5934275860455314,3.7927594156406874,-1.1876892026143315,-1.7981523178327352,2.3732436801171413
0.612746682826946,4.287791761808601,-1.2307058298358553,-1.8452825957254544,2.453321695922829
0.278594253809636,1.743824119330451,-0.5592340006204192,-0.8432804217768224,1.1161278321530734
0.8323413330396517,5.69516103277909,-1.6548071374768711,-2.4968757185384556,3.337975206318717
0.675486746954175,4.9878416027897785,-1.363119224337792,-2.0203785910084826,2.6912641976334997
0.5805007588386578,3.948754353952168,-1.1710729709325385,-1.7333640751266348,2.325787606448915
0.06627192514314084,0.5087213505241792,-0.14450246368783531,-0.20962865773146766,0.2667791509382299
0.8897603624774053,6.225498735288506,-1.76287642780683,-2.669187276130002,3.5596274657528766
0.10430089091930506,0.8030758681344932,-0.20295799347569826,-0.32026792837680906,0.431127787151888
0.1160087076075983,0.8048377244126728,-0.2163164545098431,-0.3549834482875855,0.45911182278141927
0.9043455672719433,6.391072893185838,-1.8142148394753357,-2.7128471830340795,3.611751184687915
0.47765683980518836,3.1482545121982284,-0.9541794150413188,-1.444480768001924,1.9020523956008641
0.3227271303775737,2.400719822639878,-0.6602709328939734,-0.9585165575901426,1.2929193870814948
0.9980751464795323,6.795302541637282,-1.992009672416519,-2.993778128952,3.976942494748197
0.7413059954795436,5.20794588742878,-1.4799748055027695,-2.2372245334879834,2.968717026867229
0.9071307275722471,6.563667514042651,-1.8092638955548626,-2.7182929003723926,3.6255746210556303
0.4844916077728779,3.34289870527291,-0.9588794535553488,-1.4698943099603567,1.94464123617526
0.13464162041711192,0.892585202360286,-0.28649142710667835,-0.40000722580366294,0.5420747282942435
0.2698369339629978,1.7504140525123617,-0.5379073880849983,-0.8115824171351241,1.085463600330725
0.4847046712648062,3.2930000008095863,-0.9572276894638162,-1.4497797130899268,1.929194585323228
0.9309090794977932,6.383266143775748,-1.8535450833831701,-2.809874225531408,3.7113739407773987
0.6630243985672273,4.637531960912126,-1.3303949097651937,-1.9986894075765897,2.658349867414596
0.3784722014292897,2.6226390834543567,-0.7601945719000772,-1.124296125620028,1.5159805521160108
0.8158089687312327,5.4697527967028865,-1.6159721434550893,-2.456996380748389,3.2624734383508947
0.654656821017388,4.675731876168094,-1.3053466151465527,-1.9456742280471782,2.6262296106185268
0.13929966535161498,0.963658465282111,-0.26350452405658237,-0.4124296190140478,0.5508377279621812
0.7897987573516612,5.392153661650213,-1.5699342256910003,-2.3641313006790234,3.157799728222645
0.7830361242773412,5.655420396602964,-1.5755537209885146,-2.337629322959986,3.139255076498944
0.2809054277979932,1.9032233932183518,-0.5483010489310878,-0.8391675649876064,1.123347746909134
0.736362928283189,5.191367575506842,-1.4787887194491305,-2.204516844036209,2.950051481879245
0.3023990643537492,2.1535342398695563,-0.6016607874808876,-0.910821859580326,1.2142406362924458
0.9702584828906823,6.708878435515919,-1.9515020130873504,-2.90688872203602,3.8675780986831287
0.7604626400526152,5.238320627576355,-1.5191359630031471,-2.305628156901298,3.0457697889694724
0.06236021930713176,0.5020703692686965,-0.11819246569771281,-0.1856889931714118,0.24835241986342146
0.8924533640562825,6.578005737355843,-1.799847328713966,-2.664111500787087,3.574568892993015
0.5017448867400931,3.5891037541537782,-1.013858636847953,-1.5192780481305204,2.0005545442255412
0.5927641536086512,4.20614621848381,-1.1759978244977178,-1.7593812527628496,2.382484941471025
0.33899995335409505,2.4912424897959347,-0.6730974792144537,-1.0183847567818949,1.383038331364203
0.7701168682632242,5.328762019133028,-1.5320415980781787,-2.297550324277183,3.067178475277978
0.7526468790541705,5.312204085524344,-1.496809223503459,-2.2635995134697113,3.01099463903121
0.22571522203065375,1.7239189691349972,-0.4640705596345129,-0.6733757101752015,0.9033359087760955
0.4160921674039296,2.8648761494296284,-0.827996091358943,-1.2442150125031313,1.6641607084960712
0.28424986754916404,1.925816824600302,-0.5699386058617024,-0.8626737353898752,1.1509866407581273
0.8412613480389776,5.900508501823047,-1.6739346144380711,-2.51035810236767,3.3396472918059343
0.5081366879659901,3.736510448380603,-1.0185976629437588,-1.5192457853553785,2.0506203554054494
0.2418120116960819,1.697940697498328,-0.47788238645153713,-0.7423433534458005,0.9562501516543067
0.558177434887992,3.8991998982996936,-1.110618809664653,-1.6633829544065295,2.218444033595942
0.022762002234656964,-0.015884701968703285,-0.041029389239382326,-0.08305678253715162,0.09791171663906265
0.869136570685926,5.980333440756587,-1.7414580258617083,-2.611164393259849,3.48476128825004
0.7653472290567507,5.2537239356681456,-1.5262651335426443,-2.295077529922816,3.070798817158075
0.7297611226191271,5.167335638680541,-1.4729455485124991,-2.1850779308720103,2.906727580010152
0.4000351186749712,2.760148177367368,-0.8003258194472135,-1.2079985778702396,1.6098692791182567
0.3208960238760368,2.409479994573397,-0.6545506811591683,-0.9558108593182617,1.284147433645466
0.2956156521452903,2.157605112372915,-0.5884327564565868,-0.8834286157786375,1.1723419794332464
0.6347651871419563,4.421683272494564,-1.2766427709138903,-1.8960641369318372,2.525761918213686
0.9284879514519885,6.53630740603435,-1.8698622643405582,-2.780283729128461,3.7176370324701997
0.7049199185737686,4.819089264289675,-1.4004456980848081,-2.121917295071166,2.812187403111844
0.3303447165555351,2.2580017126999987,-0.6380805684388366,-0.9742668103403967,1.3201567773084666
0.45628327052808426,3.1188162229855934,-0.914579649296807,-1.3721001166445388,1.8202076506497007
0.9203282263666891,6.390177171239483,-1.8537818626533848,-2.7650236169301246,3.6931859189619503
0.5583847730584841,4.110627317593868,-1.1242591461131666,-1.664507293276595,2.2196031113339996
0.9528619561896304,6.55421564886286,-1.9201672215176764,-2.8606042959667213,3.8068130190996987
0.778471799152909,5.4366491534525405,-1.5558897530569606,-2.350237106778567,3.112704289842862
0.047673846944941034,0.232452817672665,-0.09551821363348359,-0.14594683924673618,0.1861836890811097
0.0702159017273275,0.39154766781905304,-0.13929060705960397,-0.22096031466245172,0.2776606312834448
0.9681788198681456,6.926958912283915,-1.9415359512277142,-2.894079449262846,3.8627585021331137
0.9559557187524016,6.676050070854419,-1.9143716335041965,-2.8571765436706564,3.8262776132255873
0.403751564658269,2.8362017287660306,-0.8388866444288736,-1.2167540186929917,1.6182541846755223
0.5406594128517032,3.6596499148302657,-1.0704787603273382,-1.6132102410905844,2.159087344072334
0.5940037078009166,4.074540649447638,-1.179329093915952,-1.777710254800703,2.3813279990394545
0.3170505518660677,2.21232776877112,-0.6400008085292859,-0.9416040347360523,1.2682496708151185
0.8138183038770515,5.733080579973478,-1.6275029591813912,-2.433255088504366,3.2581181006741686
0.3580027010285014,2.3993975630754245,-0.7213561083225515,-1.0661708160892893,1.42244483242675
0.4205071256253131,2.9362970317248496,-0.8428340122413392,-1.2543194281526215,1.6698297385614322
0.8351752932669957,5.873460294230238,-1.6502864372891888,-2.490319602276106,3.3538913811736917
0.3655994069400519,2.4327452992453225,-0.7269045014668313,-1.1056508722364107,1.4537587111317305
0.6448412018198688,4.631214095971763,-1.2935668897028647,-1.9343683284613642,2.5932786253585216
0.5459129792414722,3.778392992697687,-1.0929266741136923,-1.651477768203122,2.185560262506444
0.9637648813307605,6.754673744014708,-1.9260452322716992,-2.8930590238462544,3.8659861044714554
0.5774726975903839,4.038831558570405,-1.15431892454325,-1.7332368432634209,2.324138425008119
0.6241128952437194,4.265886885502285,-1.2441851096979648,-1.8640834588598032,2.4899644871008713
0.7879466652657666,5.465267689335226,-1.5581753914719936,-2.369524122510822,3.1575118219847074
0.2572858241332432,1.7819103348335101,-0.528989914605711,-0.7725493122950069,1.0211439014200512
0.6864905843061099,4.812458065527759,-1.3601734834803154,-2.05761800904611,2.751613708842017
0.9667665395041904,6.78717267867137,-1.9185100957815628,-2.894834212228102,3.8680753006195663
0.7378511214740262,5.103174433654327,-1.4807821153467833,-2.2146080987528807,2.9651438342843557
0.3888873353341211,2.7056705670777976,-0.7745262372157379,-1.1507740497111696,1.5638780915181947
0.054217577415651474,0.6648576481744618,-0.11017828471891758,-0.14846895665220705,0.21729921868647753
0.4788122404203513,3.277243569104578,-0.9639437090097615,-1.4521814468146244,1.9080412187412403
0.88347654663618,6.212777320524472,-1.766113297019226,-2.6435045710085454,3.5460022682849
0.7605771444632222,5.491205909606114,-1.5242033891341364,-2.275174250507801,3.050222600414013
0.816492732130565,5.610350957448441,-1.6322747392228496,-2.4475364821110395,3.253260467946168
0.615684134876081,4.253187567657095,-1.2368169778992233,-1.8547995243135638,2.4591142574949343
0.8050257517206766,5.512775030242763,-1.5906824101671786,-2.423072617761899,3.2322184170454666
0.7504005836993729,5.064625330532037,-1.4935564742761591,-2.2479191494699684,3.001293802843199
0.5339228396386926,3.7618863001797056,-1.084387370150111,-1.593378551918504,2.1297517996455224
0.28559577693521954,1.9404807108770261,-0.5722414673191701,-0.874682409286373,1.1316901614402486
0.06622439049671303,0.3784164648854482,-0.12210919104663728,-0.17586641839815303,0.24869269527860816
0.6334646820074962,4.277697832137794,-1.2389034696113344,-1.9010514006627866,2.5259106588066893
0.6769130288466836,4.635242553280401,-1.3487314995505362,-2.0299821004432976,2.7156767814297713
0.8696169999399385,6.124076899475866,-1.7517920654918404,-2.5976132136322643,3.4609585469472015
0.6625243132155866,4.4896032736015945,-1.3214014106505934,-1.971537649997997,2.656901310921422
0.7723445016916062,5.472773623643372,-1.5509825397232528,-2.3091699021120977,3.0797277821179563
0.2544129417202188,1.8570034700305573,-0.507617422575645,-0.7475031450158416,1.0222474082576805
0.17025952782356502,1.2479267172726556,-0.3374712244158358,-0.5099435328950309,0.6766856379616082
0.8671564871396426,5.968096792832821,-1.740327183368803,-2.596678049830304,3.4616839728693245
0.22338782034304916,1.4564645502573206,-0.43326272816128947,-0.6747174762051286,0.882355996708634
0.4644381460147661,3.2636737765114994,-0.9302019531655632,-1.3834827320411174,1.8605673928079818
0.6006024464209576,4.288098478889772,-1.194135147028191,-1.789443774926893,2.4134472193741203
0.4284441238182549,2.8420283853933865,-0.8620347772172727,-1.3016102875969648,1.712491853382213
0.5135387806906908,3.641237358333796,-1.0346244954629598,-1.5401042886542458,2.0578594865872883
0.12092895576472851,1.0681675231904644,-0.2354792953223978,-0.36193452663549647,0.4992021524762055
0.36959059614849643,2.648781054976256,-0.7429277238029606,-1.108728375171969,1.4715001313922191
0.970532274225925,6.838143041534975,-1.9558587750810172,-2.9200793755597902,3.87343981601956
0.43919201864051316,2.9196530722442526,-0.8807019262272546,-1.3279117730853023,1.7714611331184547
0.2125770268915923,1.612300236306635,-0.4246955189649889,-0.6296593245473059,0.8522992501937037
0.3150914881523921,2.2996542845821155,-0.6326264784187616,-0.9520448205532409,1.2627565427736362
0.3319111823664286,2.0991380133458266,-0.6455402103144865,-1.024379853473533,1.312894332022937
0.557556691651036,3.851639189171607,-1.115668629214871,-1.681720749383788,2.2323989809947737
0.18230993232588755,1.1950463407400194,-0.363115203123062,-0.5509782663547905,0.7252371113543168
0.012545484349594682,0.03770737199825097,-0.01586655632564401,-0.027652569815381285,0.0640395486793901
0.9608738640412029,6.853888558194191,-1.9138594389113752,-2.8815445258736445,3.8335546257939788
0.7275435348437086,5.023529616864899,-1.4616795047180855,-2.191814313563784,2.9254094720906623
0.4083227768086751,2.8254491423382038,-0.8061782507210077,-1.223289560003295,1.6386707424409082
0.20741361695261462,1.412305007904563,-0.4339223006941866,-0.6084712867444888,0.8236423436096195
0.0004509883818377691,0.004611079258405846,-0.006061627795892004,-0.00046430586766232624,0.007434369107512991
0.16261316706139772,1.2322502344826711,-0.3184589290480259,-0.46550614844065247,0.6477737456329814
